id,word,pronunciation,frequencyId
8117c979-a6fe-4016-9146-cc95f27e3b6b,search,sɜːrtʃ,11111111-1111-1111-1111-111111111112
2a724e30-be08-439c-9867-d5b1da7e7d69,season,ˈsiːzən,11111111-1111-1111-1111-111111111111
864b7081-6c65-4b6c-b6a0-1959bb384ef9,seat,sit,11111111-1111-1111-1111-111111111112
55c1879d-b944-490c-9a98-ec8c4f9e1f8e,second,ˈsekənd,11111111-1111-1111-1111-111111111111
404f9386-ade4-4438-9985-9eb69b6348a1,secret,ˈsiːkrət,11111111-1111-1111-1111-111111111112
8508e69e-5909-4bb5-8b48-f80cbb7bdfa8,see,siː,11111111-1111-1111-1111-111111111111
145b58bd-b284-493f-a475-a4d8118ab382,seed,sid,11111111-1111-1111-1111-111111111113
12e60b6e-c2e5-4a7b-94de-db6350a3cdf6,seem,sim,11111111-1111-1111-1111-111111111111
c691b7f1-1493-46f2-852c-bd9bfe587a05,selfish,ˈselfɪʃ,11111111-1111-1111-1111-111111111112
78f328af-3d17-4d60-b3d3-7a3f18b4b572,sell,sɛl,11111111-1111-1111-1111-111111111111
4f87049e-46aa-4893-a28e-ebf0fdece54b,send,sɛnd,11111111-1111-1111-1111-111111111111
7ea75db6-9b1d-4dba-b1ca-45f375d539d6,sense,sɛns,11111111-1111-1111-1111-111111111112
334cb45d-9dc1-4c52-b23d-06cead5397d4,sensor,ˈsɛnsər,11111111-1111-1111-1111-111111111113
cd29ff33-223f-4f6e-8dbc-038f8aab0bf6,sentence,ˈsentəns,11111111-1111-1111-1111-111111111111
328a3d28-cadf-4413-8a73-e60eddc34ae1,separate,ˈsepəreɪt,11111111-1111-1111-1111-111111111112
4fff51a3-15e7-4dbe-9abc-52fe52af5bf4,serious,ˈsɪriəs,11111111-1111-1111-1111-111111111112
9189c518-8bdd-4bd5-a907-d34467076690,seriously,ˈsɪriəsli,11111111-1111-1111-1111-111111111112
b59f1692-9251-4a2f-aab3-a46a603507c9,serve,sɜːrv,11111111-1111-1111-1111-111111111112
a6b37c14-82a5-4a3b-b19d-e5ec07c382b6,service,ˈsɜːrvɪs,11111111-1111-1111-1111-111111111112
d7982a16-8363-4b49-90f9-ffce9f73a7d3,set,sɛt,11111111-1111-1111-1111-111111111111
8a328dcd-e97b-447a-a3c8-3658275968e4,seven,ˈsɛvən,11111111-1111-1111-1111-111111111111
5579fa58-57a6-42ea-858f-674b3957cbc2,seventh,ˈsɛvənθ,11111111-1111-1111-1111-111111111112
5381ce6f-96fa-45d0-968c-26449b48b539,seventieth,ˈsɛvəntiəθ,11111111-1111-1111-1111-111111111113
e00e900f-2385-4120-a1b0-e7b2e056798c,seventy,ˈsɛvənti,11111111-1111-1111-1111-111111111112
26614fc5-d5cb-49e9-ae1b-b1c2858f39cc,several,ˈsevərəl,11111111-1111-1111-1111-111111111112
c2ba63f1-4f3d-41e6-bcac-dcbe3948c3f8,shade,ʃeɪd,11111111-1111-1111-1111-111111111112
a2b58ab9-e03f-48ef-b82b-152e84fce5ae,shake,ʃeɪk,11111111-1111-1111-1111-111111111112
124b2919-8ea8-4e81-8453-ede6c49ddd4d,shall,ʃæl,11111111-1111-1111-1111-111111111113
c2df1265-7b15-4163-8b77-53790afd3184,shape,ʃeɪp,11111111-1111-1111-1111-111111111112
ef3a6255-e711-44d5-8278-d79d6f41f4b4,share,ʃer,11111111-1111-1111-1111-111111111111
47c37458-d5eb-4f24-8a33-7eb6421d82fa,shark,ʃɑrk,11111111-1111-1111-1111-111111111113
8bd36526-ad35-40c8-aa02-fa9dcafac19f,she,ʃiː,11111111-1111-1111-1111-111111111111
5fc5d38e-c1d7-495c-98a3-ffc1f23313a1,sheep,ʃiːp,11111111-1111-1111-1111-111111111112
19ae53e5-ddfc-4128-87f8-5e9a870a99e9,sheet,ʃiːt,11111111-1111-1111-1111-111111111112
57cc6082-63d7-4588-b525-e9ed6b5ed948,shelf,ʃɛlf,11111111-1111-1111-1111-111111111112
b3de8e6b-2e92-4e8d-b1bd-32808c67d12f,shell,ʃɛl,11111111-1111-1111-1111-111111111112
90b83b30-e5a8-4d51-a96e-d4839cea5b71,shelter,ˈʃɛltər,11111111-1111-1111-1111-111111111112
7738aae6-9ecf-4beb-bb7a-ad41b2a0b118,shift,ʃɪft,11111111-1111-1111-1111-111111111112
a3241e0b-d15a-4dc1-8154-02ed27914422,shine,ʃaɪn,11111111-1111-1111-1111-111111111112
f9191143-3312-48e9-ad90-dbd402bd2d5d,ship,ʃɪp,11111111-1111-1111-1111-111111111112
c85208e3-1ef1-42a9-a733-1be35de26283,shirt,ʃɜːrt,11111111-1111-1111-1111-111111111111
c793302c-6bcd-4cf0-a19a-fc4adbec0f95,shock,ʃɑːk,11111111-1111-1111-1111-111111111112
2fcfca21-0745-4974-a4ea-dc9b6e677769,shocking,ˈʃɑːkɪŋ,11111111-1111-1111-1111-111111111113
7541fc66-dc9a-41d1-b6e7-424763a6b221,shoe,ʃuː,11111111-1111-1111-1111-111111111111
7e7dd157-44da-4363-89e1-8147b6e5208b,shoot,ʃut,11111111-1111-1111-1111-111111111112
ab30a491-8ced-4b6a-90f2-c74b9b4f32c7,shop,ʃɑːp,11111111-1111-1111-1111-111111111111
a34097d8-5050-4601-8b2a-b9f5873150b2,shopping,ˈʃɑːpɪŋ,11111111-1111-1111-1111-111111111111
08ec30e8-5f97-4784-ae73-46f00749e5f7,short,ʃɔːrt,11111111-1111-1111-1111-111111111111
037ed302-e8ee-4a54-9518-e4b0d64eab52,should,ʃʊd,11111111-1111-1111-1111-111111111111
ed5dffe1-faca-4c03-b78d-32ea903dc578,shoulder,ˈʃoʊldər,11111111-1111-1111-1111-111111111112
b1a33c3c-87e4-4628-951f-7013a2779369,shout,ʃaʊt,11111111-1111-1111-1111-111111111112
9558c0ea-77fb-49d6-8c13-88ace713e768,show,ʃoʊ,11111111-1111-1111-1111-111111111111
9f2303d4-af2e-44dd-88ac-5c83074cab18,shower,ˈʃaʊər,11111111-1111-1111-1111-111111111112
26664c6f-542a-4fb4-94ba-97733319873b,shrine,ʃraɪn,11111111-1111-1111-1111-111111111113
9f767b43-ea33-4fdd-927d-44f63e3f35b8,shut,ʃʌt,11111111-1111-1111-1111-111111111112
af6bb79f-16a3-4064-9882-24a87aaf86f3,shy,ʃaɪ,11111111-1111-1111-1111-111111111112
07fbb44b-be61-4b16-abbe-b156a222006d,sick,sɪk,11111111-1111-1111-1111-111111111111
a569082e-505c-43f6-8dec-26e28098cb1a,sickness,ˈsɪknəs,11111111-1111-1111-1111-111111111112
aae670fd-f91b-4704-b3d8-c5fa25988142,side,saɪd,11111111-1111-1111-1111-111111111111
30e1897a-e34d-40f9-9407-b97d2ecce6d7,sidewalk,ˈsaɪdwɔːk,11111111-1111-1111-1111-111111111112
42dfe0e0-0323-45e8-ae65-74b02222f32a,sight,saɪt,11111111-1111-1111-1111-111111111112
e1b92226-5621-48d5-97e0-f748c5f8184b,sightseeing,ˈsaɪtˌsiɪŋ,11111111-1111-1111-1111-111111111112
349e2c96-890a-4ad3-9ea9-c961eaeb8709,sign,saɪn,11111111-1111-1111-1111-111111111112
825395d8-67bd-40a6-8e7d-7d9ace2b09e5,signal,ˈsɪɡnəl,11111111-1111-1111-1111-111111111112
627947d7-5d0c-44ae-9a76-81af242d3577,silence,ˈsaɪləns,11111111-1111-1111-1111-111111111112
d3271c45-41fe-4021-9fc9-be6ed4aea0f6,silent,ˈsaɪlənt,11111111-1111-1111-1111-111111111112
396a5aa1-62b5-472e-931a-6d4441136bdc,silk,sɪlk,11111111-1111-1111-1111-111111111113
ed23521d-88be-4031-b7f2-629ad7d4b009,silly,ˈsɪli,11111111-1111-1111-1111-111111111113
f23fe571-870a-48ad-b189-e3748d441a54,silver,ˈsɪlvər,11111111-1111-1111-1111-111111111112
dfa90d48-5205-4c0d-b916-1c00ed5d69f7,similar,ˈsɪmələr,11111111-1111-1111-1111-111111111112
ae7a167e-4e3b-4ad2-b47d-f0f87abbf572,simple,ˈsɪmpəl,11111111-1111-1111-1111-111111111111
b292b80d-741f-4fa0-90f3-24e0e6f99ee7,simply,ˈsɪmpli,11111111-1111-1111-1111-111111111112
a40d1b92-852a-48d2-874a-fa340ae1eed6,since,sɪns,11111111-1111-1111-1111-111111111111
25a51f95-95e6-480d-9ac6-4fe9c46897df,sing,sɪŋ,11111111-1111-1111-1111-111111111111
33925308-f8f8-4009-855e-8b891efec61d,singer,ˈsɪŋər,11111111-1111-1111-1111-111111111112
1dd460fa-93d7-41b6-9ce5-e8c39ec64b12,single,ˈsɪŋɡəl,11111111-1111-1111-1111-111111111112
0c17e1f9-a6f6-4bb0-b093-707361bbde58,sir,sɜr,11111111-1111-1111-1111-111111111112
1198984f-9ba7-48b2-beaa-599b8440b7a1,sister,ˈsɪstər,11111111-1111-1111-1111-111111111111
88135016-ea5c-48e8-9c52-4f3f6beb87b8,sit,sɪt,11111111-1111-1111-1111-111111111111
776de063-625b-4a9c-9d14-888b0ebbe80b,site,saɪt,11111111-1111-1111-1111-111111111112
1936c3c5-143f-4700-8d96-ad31a80bb617,situation,ˌsɪtʃuˈeɪʃən,11111111-1111-1111-1111-111111111112
4df1e433-191a-4175-9c3c-64c86ce4947f,six,sɪks,11111111-1111-1111-1111-111111111111
ceeed3ef-da5e-466f-89c8-33abb1e2ee5f,sixteen,ˌsɪkˈstiːn,11111111-1111-1111-1111-111111111112
49234033-d5b6-4a2e-9b17-f0ba9802795a,sixteenth,ˌsɪksˈtiːnθ,11111111-1111-1111-1111-111111111113
0744359f-47c0-484d-90c5-e38fdaf6de6d,sixth,sɪksθ,11111111-1111-1111-1111-111111111112
b440619d-9973-4b7c-aea2-3950c295c9a9,sixtieth,ˈsɪkstiəθ,11111111-1111-1111-1111-111111111113
efe59d6b-f9a7-4c7d-8bc1-81185ba00691,sixty,ˈsɪksti,11111111-1111-1111-1111-111111111112
d443070d-d7aa-4b43-a219-45f8552018f2,size,saɪz,11111111-1111-1111-1111-111111111112
fbfb299b-1440-428b-b0f0-e7d46fd5b59d,skate,skeɪt,11111111-1111-1111-1111-111111111112
3f542c6a-0cfe-4eeb-bf77-f61a3edf9380,skating,ˈskeɪtɪŋ,11111111-1111-1111-1111-111111111113
f813b547-c173-4852-9b9b-7d2a3603bc25,ski,skiː,11111111-1111-1111-1111-111111111113
5cf0bea4-8987-47d7-8109-0893fbbf2c30,skill,skɪl,11111111-1111-1111-1111-111111111112
baf7284f-5cd3-4d61-8816-da2c1783e3d1,skin,skɪn,11111111-1111-1111-1111-111111111112
1bbde7ea-cb02-44e7-a1e5-6c2c3dee1317,sky,skaɪ,11111111-1111-1111-1111-111111111111
3f2bfeae-9d3c-4b82-ad89-68f2516b38ae,slave,sleɪv,11111111-1111-1111-1111-111111111113
4ba772ca-61b8-433b-aa13-4c36a2d768b3,sleep,sliːp,11111111-1111-1111-1111-111111111111
c86a0b90-56dc-424e-83dc-c2b4006362af,sleepy,ˈsliːpi,11111111-1111-1111-1111-111111111112
c895c623-4d98-42ca-ac07-c76fdde45e1a,slide,slaɪd,11111111-1111-1111-1111-111111111112
9a20b3db-ef42-4f1d-baad-f22ec38c1fe7,slow,sloʊ,11111111-1111-1111-1111-111111111111
e15d7364-0703-495b-9db7-1cf888962a30,slowly,ˈsloʊli,11111111-1111-1111-1111-111111111112
d52355ac-b404-458d-8eb8-ebd5c8049224,small,smɔːl,11111111-1111-1111-1111-111111111111
906ac640-3784-4348-972f-81f24171f050,smart,smɑrt,11111111-1111-1111-1111-111111111112
3dec4666-89bf-4f13-bb62-82e4d18deb21,smartphone,ˈsmɑːrtfoʊn,11111111-1111-1111-1111-111111111112
b1ce2205-8132-43f4-b33b-d25d95378561,smell,smɛl,11111111-1111-1111-1111-111111111112
ca940768-40d6-4f51-aca8-50310a7e8abe,smile,smaɪl,11111111-1111-1111-1111-111111111111
d6e12c74-d334-4459-9738-449d83d3dbd4,smoke,smoʊk,11111111-1111-1111-1111-111111111112
fac33032-76d4-4811-9bfe-ee33adfba472,snake,sneɪk,11111111-1111-1111-1111-111111111112
5395b9a2-51e1-4979-9a40-8b54f8ada7bd,snow,snoʊ,11111111-1111-1111-1111-111111111112
e9ef655b-98b6-4623-9c6b-39edfe748d1c,snowy,ˈsnoʊi,11111111-1111-1111-1111-111111111113
909eb84c-d78a-4b67-938c-5a45e0b53a51,so,soʊ,11111111-1111-1111-1111-111111111111
82998d10-4bd8-4aa6-88be-ae5d24a0534c,soccer,ˈsɑːkər,11111111-1111-1111-1111-111111111111
49c59f46-6d15-44bc-aeb5-56d37c750750,social,ˈsoʊʃəl,11111111-1111-1111-1111-111111111112
f6140bc1-558b-421e-8883-12e0b92b4ea4,society,səˈsaɪəti,11111111-1111-1111-1111-111111111112
a8230e0c-5a9a-4b9e-a1e0-8515fae2e830,soft,sɔft,11111111-1111-1111-1111-111111111111
11c0318a-c29b-4464-b193-0a819adde35a,softly,ˈsɔftli,11111111-1111-1111-1111-111111111112
ea93eb0a-1c6b-4e19-b7bd-d95d5d94972f,solar,ˈsoʊlər,11111111-1111-1111-1111-111111111113
5a42f4e4-bcc7-49db-8394-aea49e5e13f7,soldier,ˈsoʊldʒər,11111111-1111-1111-1111-111111111113
91c4df07-46aa-4010-9e20-604ca0851996,solid,ˈsɑːlɪd,11111111-1111-1111-1111-111111111112
ead09aca-2ad5-4a66-8159-788607413a9c,solution,səˈluːʃən,11111111-1111-1111-1111-111111111112
1abb2ef1-76e6-42c5-82f5-88adfe60d342,solve,sɑːlv,11111111-1111-1111-1111-111111111112
68e2d5d3-1f62-4d3b-86e9-fa0c9870af39,some,sʌm,11111111-1111-1111-1111-111111111111
4489f6cc-adc0-4a8c-a857-39e35ad8e795,someday,ˈsʌmdeɪ,11111111-1111-1111-1111-111111111112
9e21eddb-dbc7-49dc-8567-6db21d83181a,someone,ˈsʌmwʌn,11111111-1111-1111-1111-111111111111
31ffc89d-ab90-48d6-92c9-687b80d3fb53,something,ˈsʌmθɪŋ,11111111-1111-1111-1111-111111111111
300503c5-f157-432e-a5f9-1bc2f4fc5bd0,sometimes,ˈsʌmtaɪmz,11111111-1111-1111-1111-111111111111
b09b5305-4029-42c3-8706-7949a1c89eae,somewhere,ˈsʌmwer,11111111-1111-1111-1111-111111111112
532e6d91-56de-4a5a-ab9e-924debf599fd,son,sʌn,11111111-1111-1111-1111-111111111112
5dedf864-0888-495a-a633-26494598184e,song,sɔːŋ,11111111-1111-1111-1111-111111111111
071bfa77-a46d-4094-85bf-912477f29c6c,soon,sun,11111111-1111-1111-1111-111111111111
aa9f72c5-4288-4871-8e6f-925755b56d1d,sorry,ˈsɑːri,11111111-1111-1111-1111-111111111111
8c620417-be0e-49ba-8f52-3e346a198028,sound,saʊnd,11111111-1111-1111-1111-111111111111
04700688-c256-4054-998c-b12cd2a9ea2e,soup,sup,11111111-1111-1111-1111-111111111112
9c17b19f-d686-44f2-9fdd-14a79dc043f1,source,sɔːrs,11111111-1111-1111-1111-111111111112
5ae1b04f-a38b-42d8-86b5-d091ad73fdbd,south,saʊθ,11111111-1111-1111-1111-111111111112
e2af4f3e-de34-4022-8670-1d88e12632ec,soybean,ˈsɔɪˌbiːn,11111111-1111-1111-1111-111111111113
14481a8b-23a3-4ef2-b6bb-d7281b435db4,space,speɪs,11111111-1111-1111-1111-111111111112
6596c15a-1fbe-41ed-abab-f71513f3b497,spare,spɛr,11111111-1111-1111-1111-111111111112
39a43a2a-a1b3-4141-922b-7dbce0f034df,speak,spik,11111111-1111-1111-1111-111111111111
1bfe2d41-4a09-4fd4-af4f-5c20a7d98707,speaker,ˈspiːkər,11111111-1111-1111-1111-111111111112
a5dbd319-2708-4169-8645-c974c5088315,special,ˈspɛʃəl,11111111-1111-1111-1111-111111111112
f126e3b8-9f11-4597-9dc3-dbcaa5ee16a7,specially,ˈspɛʃəli,11111111-1111-1111-1111-111111111112
8ab61115-162c-424b-afae-d50c2091d125,speech,spiːtʃ,11111111-1111-1111-1111-111111111112
748eef8e-4679-46b8-b38d-13235f9c940a,speed,spiːd,11111111-1111-1111-1111-111111111112
35d77fc5-dca6-487b-adcc-153355c4d7b8,spend,spɛnd,11111111-1111-1111-1111-111111111111
4bfa1149-ce11-4d7f-8818-d86051f1cfea,spirit,ˈspɪrɪt,11111111-1111-1111-1111-111111111112
5cf32065-828a-471e-aac7-10ebad89fee1,split,splɪt,11111111-1111-1111-1111-111111111112
9978427f-3700-4518-b379-36167caf74d8,sport,spɔːrt,11111111-1111-1111-1111-111111111111
eab9c3ba-8948-48f0-b129-80e84937498a,spot,spɑːt,11111111-1111-1111-1111-111111111112
5e721dbe-7ef3-4bfb-85aa-da00609cada4,spread,sprɛd,11111111-1111-1111-1111-111111111112
071cdf50-bc47-4937-9a1b-6ea3139e688b,spring,sprɪŋ,11111111-1111-1111-1111-111111111112
2edffecf-643c-4a42-b274-94672897f524,square,skwer,11111111-1111-1111-1111-111111111112
609e055b-bc65-41f0-9fa8-090d5a3f6a9f,stadium,ˈsteɪdiəm,11111111-1111-1111-1111-111111111113
e08aaf26-ea2c-4e27-b0ae-16e89317b4bc,staff,stæf,11111111-1111-1111-1111-111111111112
56e7db0a-f90e-444a-b9d6-239bc4cd64f2,stage,steɪdʒ,11111111-1111-1111-1111-111111111112
b2fa5b23-5496-4ae8-9c42-94f25a2133da,stamp,stæmp,11111111-1111-1111-1111-111111111112
2de5f081-d1b7-43d1-a846-5b91a7728f42,stand,stænd,11111111-1111-1111-1111-111111111111
ec5fb631-e7cc-4fb7-975d-05ea36743cb0,star,stɑːr,11111111-1111-1111-1111-111111111111
b24050fd-0da3-4af8-a287-96636b5b7e18,start,stɑrt,11111111-1111-1111-1111-111111111111
481e21de-61aa-4d52-9069-f517ad14855a,state,steɪt,11111111-1111-1111-1111-111111111112
89202841-db23-4742-ac5f-4e999c8559a8,station,ˈsteɪʃən,11111111-1111-1111-1111-111111111111
5672973d-b4b5-4ba5-9318-c4c22e582390,stay,steɪ,11111111-1111-1111-1111-111111111111
3cef9e8c-1fb1-4565-9730-a093428613bf,steal,stil,11111111-1111-1111-1111-111111111112
46604621-279a-4819-8fc2-332af0e621cb,steam,stim,11111111-1111-1111-1111-111111111112
8c0cac9d-4442-4da2-bcf9-d7b1a9b7c06c,steel,stil,11111111-1111-1111-1111-111111111113
c0a0b46f-f84b-448a-a38d-7cfb1373de72,step,stɛp,11111111-1111-1111-1111-111111111111
2dc3c45b-2a1f-46b8-928c-63325bbce672,stick,stɪk,11111111-1111-1111-1111-111111111112
70cfefb5-992f-481b-9b83-7df8b4b0b708,sticky,ˈstɪki,11111111-1111-1111-1111-111111111112
e5222d20-effc-4136-8040-6abc2f462928,still,stɪl,11111111-1111-1111-1111-111111111111
fa26563c-4a54-4181-97a3-be8b5d723c34,stomach,ˈstʌmək,11111111-1111-1111-1111-111111111112
a8f38b95-68a4-4b28-b360-a4dbcad72fa7,stone,stoʊn,11111111-1111-1111-1111-111111111112
867b5b18-4550-4172-8396-d4033ebf9d02,stop,stɑːp,11111111-1111-1111-1111-111111111111
3f557ec7-fa89-468a-a194-24a9e7e7289b,store,stɔːr,11111111-1111-1111-1111-111111111111
726fd24e-9295-4723-8815-85f3a6bcd562,storm,stɔːrm,11111111-1111-1111-1111-111111111112
4e1a3f97-a77f-4757-ae9b-1f0c27587f9e,story,ˈstɔːri,11111111-1111-1111-1111-111111111111
4adc9b69-6ed4-4fee-9726-9683848c727a,straight,streɪt,11111111-1111-1111-1111-111111111112
1879f368-d6f8-473a-bc1d-4625fc563ae5,strange,streɪndʒ,11111111-1111-1111-1111-111111111112
b73028a4-0573-4c41-a7d2-daef029a91a5,stranger,ˈstreɪndʒər,11111111-1111-1111-1111-111111111112
0713e611-b8fa-4ce3-9da6-2fb0ee7181ba,stream,striːm,11111111-1111-1111-1111-111111111112
68625a04-2326-4768-9238-b999e4f67c45,street,strit,11111111-1111-1111-1111-111111111111
999b4bd0-15e6-4828-86c3-492f14aedb8d,stress,strɛs,11111111-1111-1111-1111-111111111112
d7b0bf57-d1b4-4450-b7e0-d6f4fc0b6754,string,strɪŋ,11111111-1111-1111-1111-111111111112
f6c6a753-cbb2-412d-b75e-a4d45f188760,strong,strɔŋ,11111111-1111-1111-1111-111111111112
0caa5f63-2739-4be2-aabb-afba0f72a1c7,student,ˈstuːdnt,11111111-1111-1111-1111-111111111111
d682ce96-0147-44aa-9f8f-7bf79f285138,study,ˈstʌdi,11111111-1111-1111-1111-111111111111
1a4b4a32-563d-4baa-a680-cfe3cfe0e0a5,style,staɪl,11111111-1111-1111-1111-111111111112
cfd28898-5a0c-4d38-98a9-19ff45d5a859,subject,ˈsʌbdʒɪkt,11111111-1111-1111-1111-111111111112
bb32a974-f8c4-4414-a364-45ac2f05b520,succeed,səkˈsiːd,11111111-1111-1111-1111-111111111112
ab73ce6d-15dd-46a9-aebf-e4bcd1174291,success,səkˈsɛs,11111111-1111-1111-1111-111111111112
2f8d259a-ccb9-4e27-acc5-b08cb873a373,successful,səkˈsɛsfəl,11111111-1111-1111-1111-111111111112
d9710b16-91e9-42b4-83ec-da9b6c46e449,such,sʌtʃ,11111111-1111-1111-1111-111111111112
5511bf98-0a39-4720-8cf8-9870b0f974cb,sudden,ˈsʌdn,11111111-1111-1111-1111-111111111112
f9b5b25e-2923-48a6-9f34-ffc0bbd2c3ef,suddenly,ˈsʌdənlɪ,11111111-1111-1111-1111-111111111112
5d413aef-0029-4c5a-b7ff-56981c7d505c,suffer,ˈsʌfər,11111111-1111-1111-1111-111111111112
d9ffa758-e2dd-42c5-9f7a-31f7dd4b099d,sugar,ˈʃʊɡər,11111111-1111-1111-1111-111111111112
2f500e60-94b1-4036-8aba-04c5c1f6dbed,suggest,səˈdʒest,11111111-1111-1111-1111-111111111112
19249e04-30dc-4b09-80c8-6fd22d28d982,suggestion,səˈdʒestʃən,11111111-1111-1111-1111-111111111112
8b27236e-4943-4312-9a40-c93a496c4642,summer,ˈsʌmər,11111111-1111-1111-1111-111111111111
3539c030-20dc-447b-aa65-fbb67826dd70,sun,sʌn,11111111-1111-1111-1111-111111111111
bfc41352-89ba-40ae-a197-c086715b0e07,sunlight,ˈsʌnˌlaɪt,11111111-1111-1111-1111-111111111112
e9c3330b-31ef-431e-b929-34b5f984d14e,sunny,ˈsʌni,11111111-1111-1111-1111-111111111112
7062f44a-2705-4237-a8ee-b9f4be926168,sunshine,ˈsʌnʃaɪn,11111111-1111-1111-1111-111111111112
456694f7-b3c4-4760-bca1-96164e1267ff,super,ˈsuːpər,11111111-1111-1111-1111-111111111112
c1586aae-282a-4d30-9485-667aa1e8d44f,supermarket,ˈsuːpərˌmɑːrkɪt,11111111-1111-1111-1111-111111111112
84c4e111-d014-4537-9479-5ebcf6d0e39e,supply,səˈplaɪ,11111111-1111-1111-1111-111111111112
e4375a3e-0d03-4a60-b7c5-40473f235490,support,səˈpɔːrt,11111111-1111-1111-1111-111111111112
fe69ebcd-6123-4656-9169-3358ffba8102,sure,ʃʊr,11111111-1111-1111-1111-111111111111
6bf5b8d0-6cc8-47ec-b453-e2f2a58b69be,surely,ˈʃʊrli,11111111-1111-1111-1111-111111111112
c74b789a-2a48-4cc7-a464-e5c422ce9b45,surface,ˈsɜːrfɪs,11111111-1111-1111-1111-111111111112
63a24df2-d5bc-44cc-a295-9e5805a770c2,surprise,sərˈpraɪz,11111111-1111-1111-1111-111111111112
d9f2f4a5-40c7-4e2d-ab0a-e522cbe64fcf,surprised,sərˈpraɪzd,11111111-1111-1111-1111-111111111112
f6425f41-d756-4a0a-8ef0-8aeeeae4c871,surprising,sɚˈpraɪzɪŋ,11111111-1111-1111-1111-111111111112
b7149f3c-1ed8-4866-be19-95037c9fa2c9,survey,ˈsɜːrveɪ,11111111-1111-1111-1111-111111111112
6813d29e-4a28-4860-99b8-f9c16de8abe0,survival,sərˈvaɪvəl,11111111-1111-1111-1111-111111111113
487e349b-2c28-4660-9ea3-ca6457d68891,survive,sərˈvaɪv,11111111-1111-1111-1111-111111111112
709f0d35-a227-4b5a-94bf-ef08261636a7,swallow,ˈswɑːloʊ,11111111-1111-1111-1111-111111111112
691775e7-760b-4001-9122-223ccd460e35,sweet,swit,11111111-1111-1111-1111-111111111111
daf7d026-6f9d-4da2-9140-8c40616574df,swim,swɪm,11111111-1111-1111-1111-111111111111
ff577542-70f8-48e8-841b-ec2ab93f7155,swimmer,ˈswɪmər,11111111-1111-1111-1111-111111111113
8c8b11ac-6a78-4b05-806a-1afb66012773,swimming,ˈswɪmɪŋ,11111111-1111-1111-1111-111111111111
a3ea1037-1159-4507-b1a1-dc02c0d794d1,swing,swɪŋ,11111111-1111-1111-1111-111111111112
efc8550c-0345-419c-aa18-23bf233d97d3,symbol,ˈsɪmbəl,11111111-1111-1111-1111-111111111112
1e3ef5d8-2657-4ea2-bc26-49775c1b0eb8,system,ˈsɪstəm,11111111-1111-1111-1111-111111111112
ecd38c10-66aa-400f-b6bc-ef5f73cdbd0d,table,ˈteɪbl,11111111-1111-1111-1111-111111111111
6f2301e8-3286-4d00-96ec-c4871c7aea48,tail,teɪl,11111111-1111-1111-1111-111111111112
2a626d6c-f669-4560-9aa5-fe8fa13f3847,take,teɪk,11111111-1111-1111-1111-111111111111
b5c6dd93-12c9-44bf-8eee-6e6118cbf177,tale,teɪl,11111111-1111-1111-1111-111111111113
e36fae04-92ab-4d3b-9a25-659171da9994,talk,tɔːk,11111111-1111-1111-1111-111111111111
5d4f7474-9bb6-4134-997b-2bbf3d89f364,tall,tɔl,11111111-1111-1111-1111-111111111111
4ed0ce64-c40e-4104-be4a-dbf482a0f0a3,task,tæsk,11111111-1111-1111-1111-111111111112
c8d0779e-4b5e-4531-991d-f97f7b403ab0,taste,teɪst,11111111-1111-1111-1111-111111111112
46901226-d8b4-4190-8c0a-2c234bde0bbc,taxi,ˈtæksi,11111111-1111-1111-1111-111111111112
26653eb2-8f0e-4392-80fb-7610364cd6bc,tea,tiː,11111111-1111-1111-1111-111111111111
7e9914db-f4bc-45f8-893e-f1ca558b547b,teach,tiːtʃ,11111111-1111-1111-1111-111111111111
00e2e907-129f-4b4b-9ef8-aa1efb242b52,teacher,ˈtiːtʃər,11111111-1111-1111-1111-111111111111
d4154445-2df7-4a3c-9a61-2c44b36d833b,team,tiːm,11111111-1111-1111-1111-111111111111
72752788-399c-4027-97f0-4cf2cfa8c54d,teammate,ˈtiːmˌmeɪt,11111111-1111-1111-1111-111111111112
0549216a-835d-4ce6-b871-8533646e306e,tear,tɪr,11111111-1111-1111-1111-111111111112
506a6236-9860-4757-a7f7-5f8255d2628c,technology,tekˈnɑːlədʒi,11111111-1111-1111-1111-111111111112
efd5ed5b-15dc-41f8-bbdf-fa51ace3f493,teenager,ˈtiːnˌeɪdʒər,11111111-1111-1111-1111-111111111112
218980d1-159f-456a-ac93-e04191ae309a,telephone,ˈtɛləfoʊn,11111111-1111-1111-1111-111111111112
a1c1041c-8be0-4eda-9f57-f891f854d532,telescope,ˈtɛləskoʊp,11111111-1111-1111-1111-111111111113
7c720114-34cf-401e-958d-3d3ed59cc562,tell,tɛl,11111111-1111-1111-1111-111111111111
92022744-ce17-4ae0-a66f-1af28c9063c8,temperature,ˈtɛmprətʃər,11111111-1111-1111-1111-111111111112
3bb36e9d-7eab-4310-89e9-df2d1ab27fed,temple,ˈtempl,11111111-1111-1111-1111-111111111112
84def6bb-db8b-497c-9e12-d91c6b16bca6,ten,tɛn,11111111-1111-1111-1111-111111111111
59e35385-a5ac-4c54-baa7-99ea1f9e73d7,tennis,ˈtenɪs,11111111-1111-1111-1111-111111111112
91f28246-1f0a-4d31-b085-e604030ae98e,tenth,tɛnθ,11111111-1111-1111-1111-111111111113
